,Lat,Lon,District,Small_district,Rooms,Price,Price_duplicate,Totsp,Livesp,Kitsp,Dist,Stname,Metrdist,Walk,Brick,Tel,Bal,Floor,Nfloors,New,Link
5806,55.735054,37.458544,7,,1,8300000,8300000.0,38.0,10.0,20.0,161.149286549,Пионерская,8,1,,0,1,12,12,0,http://www.cian.ru/sale/flat/151499355/
5807,55.850616,37.618053,2,,3,9628248,9628248.0,62.4,14.3,34.9,748.972545502,Ботанический сад,10,1,,0,0,2,18,1,http://www.cian.ru/sale/flat/150508159/
5808,55.536436,37.154913,10,,2,6000000,6000000.0,69.0,15.0,34.0,1638.43452213,,,,,0,1,2,3,0,http://www.cian.ru/sale/flat/3191185/
5809,55.774305,37.642132,0,,1,14837900,14837900.0,45.1,20.5,10.9,144.233161829,Сухаревская,10,1,,0,1,19,19,1,http://www.cian.ru/sale/flat/48891691/
5810,55.763042,37.636715,0,,1,17385000,17385000.0,31.0,,,56.1942277542,Чистые пруды,4,1,,1,0,6,6,0,http://www.cian.ru/sale/flat/150335936/
5811,55.77092,37.377886,7,,1,8200000,8200000.0,51.0,13.1,20.1,117.739678047,Крылатское,5,0,,0,1,6,24,1,http://www.cian.ru/sale/flat/150360927/
5812,55.682168,37.594225,6,Котловка,1,8900000,8900000.0,39.0,11.0,17.0,566.041585813,Академическая,17,1,0,1,1,2,24,0,http://www.cian.ru/sale/flat/47489492/
5813,55.813536,37.827778,3,Гольяново,2,8500000,8500000.0,56.0,11.0,31.0,453.373752239,Щелковская,7,0,0,1,1,9,14,0,http://www.cian.ru/sale/flat/151057799/
5814,55.84351,37.354393,8,Митино,1,6800000,6800000.0,40.0,10.0,23.0,692.075899206,Митино,9,0,0,1,1,9,17,0,http://www.cian.ru/sale/flat/151420870/
5815,55.774305,37.642132,0,,2,10029600,10029600.0,50.0,11.0,28.0,144.233161829,Сухаревская,5,1,,0,1,8,16,0,http://www.cian.ru/sale/flat/149213366/
5816,55.775824,37.67228,0,,1,6452087,6452087.0,29.5,,29.5,156.131441807,Красносельская,5,1,,0,0,3,6,0,http://www.cian.ru/sale/flat/148800467/
5817,55.633661,37.414421,7,,1,3904488,3904488.0,38.4,,,930.350574401,Саларьево,5,0,,0,1,8,25,1,http://www.cian.ru/sale/flat/151404172/
5818,55.492212,37.314813,10,,3,5100000,5100000.0,91.0,16.0,62.0,1949.96811194,,,,,0,1,4,17,1,http://www.cian.ru/sale/flat/148343058/
5819,55.855886,37.344143,8,Митино,3,10700000,10700000.0,72.6,10.0,44.0,791.243073921,Пятницкое шоссе,10,1,0,1,1,17,17,0,http://www.cian.ru/sale/flat/150136657/
5820,55.731075,37.64348,0,,1,14084414,14084414.0,39.2,,,191.879885976,Павелецкая,5,1,,0,0,4,6,1,http://www.cian.ru/sale/flat/48913046/
5821,55.876092,37.511374,1,Западное Дегунино,3,10500000,10500000.0,76.4,10.0,45.0,953.893180688,Речной вокзал,4,0,0,1,1,9,17,0,http://www.cian.ru/sale/flat/149899286/
5822,55.310421,37.190846,10,поселение Вороновское,1,3700000,3700000.0,35.5,10.9,16.9,3152.14730237,,,,0,0,1,5,5,0,http://www.cian.ru/sale/flat/150944776/
5823,55.598344,37.580975,5,Чертаново Южное,1,5450000,5450000.0,41.0,10.0,21.0,1191.09413621,Улица Академика Янгеля,12,1,0,1,1,7,14,0,http://www.cian.ru/sale/flat/151283064/
5824,55.706655,37.808743,4,Выхино-Жулебино,1,5800000,5800000.0,31.7,5.7,20.1,379.537041703,Выхино,10,1,1,1,1,3,5,0,http://www.cian.ru/sale/flat/151562929/
5825,55.844465,37.401968,8,Южное Тушино,3,11100000,11100000.0,79.6,9.9,44.0,699.71569414,Волоколамская,24,1,0,1,1,7,22,0,http://www.cian.ru/sale/flat/144287898/
5826,55.771818,37.636491,0,Красносельский,3,16500000,16500000.0,75.0,,45.0,124.76523613,Сухаревская,4,1,0,1,0,5,8,0,http://www.cian.ru/sale/flat/147324995/
5827,55.588738,37.603023,5,,2,7737200,7737200.0,46.0,,29.1,1261.33246307,Аннино,5,1,,0,0,22,25,1,http://www.cian.ru/sale/flat/151098718/
5828,55.611719,37.593605,5,Чертаново Центральное,1,6180000,6180000.0,32.0,6.7,18.7,1092.80682437,Пражская,8,1,0,1,0,4,9,0,http://www.cian.ru/sale/flat/151486332/
5829,55.840573,37.493596,1,,1,8371200,8371200.0,43.6,16.6,18.5,668.593714981,Водный стадион,7,1,,0,0,4,26,1,http://www.cian.ru/sale/flat/137155992/
5830,55.859953,37.504232,1,Ховрино,2,9500000,9500000.0,54.0,,30.0,823.907372162,Речной вокзал,20,1,0,0,1,16,17,0,http://www.cian.ru/sale/flat/151067563/
5831,55.612217,37.256441,7,Внуково,3,6950000,6950000.0,75.0,10.0,45.0,1089.1363137,,,,0,0,1,14,17,0,http://www.cian.ru/sale/flat/151381741/
5832,55.88402,37.663701,2,Северное Медведково,3,8000000,8000000.0,58.0,6.7,42.0,1017.95685072,Бабушкинская,16,1,0,1,1,6,9,0,http://www.cian.ru/sale/flat/151191133/
5833,55.551181,37.44603,9,,1,2690000,2690000.0,26.0,,17.0,1533.05004712,,,,,0,1,2,3,0,http://www.cian.ru/sale/flat/151027452/
5834,55.86794,37.687623,2,Лосиноостровский,1,4700000,4700000.0,32.0,,20.0,888.163429013,Бабушкинская,22,1,1,0,0,1,9,0,http://www.cian.ru/sale/flat/149542400/
5835,55.537021,37.157806,10,поселение Первомайское,3,3100000,3100000.0,83.0,20.0,60.0,1634.26762214,Саларьево,20,0,1,1,0,4,4,0,http://www.cian.ru/sale/flat/18332896/
5836,55.76601,37.571462,0,Пресненский,2,9700000,9700000.0,43.0,5.5,34.0,79.3624732555,Улица 1905 года,7,1,1,1,0,1,5,0,http://www.cian.ru/sale/flat/151041519/
5837,55.55636,37.554897,6,,2,6108738,6108738.0,54.7,7.5,31.2,1495.85984325,Улица Скобелевская,15,1,,0,1,13,31,1,http://www.cian.ru/sale/flat/151511536/
5838,55.795054,37.491143,8,Щукино,2,9900000,9900000.0,50.3,7.4,29.2,307.261386887,Октябрьское поле,5,1,1,0,1,4,5,0,http://www.cian.ru/sale/flat/151363514/
5839,55.787492,37.476797,8,Хорошёво-Мнёвники,3,14940000,14940000.0,79.0,12.0,56.0,247.720765596,Октябрьское поле,19,1,0,1,1,14,14,0,http://www.cian.ru/sale/flat/150245356/
5840,55.600699,37.724077,5,,2,7803900,7803900.0,66.7,18.0,45.0,1173.82941947,Домодедовская,7,1,,0,1,7,12,1,http://www.cian.ru/sale/flat/51251954/
5841,55.703525,37.581289,6,Гагаринский,2,7400000,7400000.0,45.0,,30.0,403.470800131,Ленинский проспект,5,1,1,0,1,5,5,0,http://www.cian.ru/sale/flat/149998252/
5842,55.536502,37.158866,10,поселение Первомайское,2,6900000,6900000.0,68.2,21.0,27.0,1637.96446928,Юго-Западная,25,0,1,1,1,3,4,0,http://www.cian.ru/sale/flat/148368320/
5843,55.848872,37.50999,1,Головинский,1,6950000,6950000.0,38.0,10.0,19.2,734.997895296,,,,0,1,1,4,17,0,http://www.cian.ru/sale/flat/151554833/
5844,55.523648,37.510957,6,,2,6316905,6316905.0,72.0,,72.0,1729.22646435,Бунинская аллея,15,1,,0,0,8,17,1,http://www.cian.ru/sale/flat/150494720/
5845,55.492926,37.300386,10,Троицк,1,4700000,4700000.0,39.0,11.0,17.0,1944.99371051,,,,1,0,1,13,17,0,http://www.cian.ru/sale/flat/150925455/
5846,55.576473,37.673742,5,,1,5337915,5337915.0,36.3,,18.6,1350.57905959,Домодедовская,15,0,,0,1,31,45,1,http://www.cian.ru/sale/flat/148269301/
5847,55.850616,37.618053,2,,1,6553890,6553890.0,36.1,17.3,11.3,748.972545502,Ботанический сад,10,1,,0,0,7,18,1,http://www.cian.ru/sale/flat/151097693/
5848,55.52407,37.483786,9,,1,2790000,2790000.0,32.0,,25.0,1726.23943016,Бунинская аллея,30,1,,0,0,1,3,0,http://www.cian.ru/sale/flat/150890199/
5849,55.633661,37.414421,7,,1,3885184,3885184.0,38.2,,,930.350574401,Саларьево,5,0,,0,1,6,25,1,http://www.cian.ru/sale/flat/151404169/
5850,55.53638,37.158138,10,,1,4200000,4200000.0,32.0,8.5,17.0,1638.83334309,Саларьево,20,0,,0,1,1,3,0,http://www.cian.ru/sale/flat/150285471/
5851,55.558626,37.555508,6,,3,9684481,9684481.0,92.0,15.1,47.5,1479.5593894,Улица Скобелевская,15,1,,0,1,15,31,1,http://www.cian.ru/sale/flat/151512332/
5852,55.897695,37.59321,2,Бибирево,2,7650000,7650000.0,52.0,8.5,31.0,1128.77993564,Алтуфьево,5,1,1,0,0,1,12,0,http://www.cian.ru/sale/flat/150720309/
5853,55.61843,37.658661,5,Царицыно,1,6300000,6300000.0,36.0,8.3,19.2,1043.27804135,Царицыно,10,1,0,0,1,14,16,0,http://www.cian.ru/sale/flat/149825044/
5854,55.503165,37.536993,9,,2,4280000,4280000.0,51.0,10.0,22.4,1873.45680834,,,,,0,1,21,22,0,http://www.cian.ru/sale/flat/138479648/
5855,55.654701,37.600181,6,,1,7048996,7048996.0,34.2,,,773.189131964,Каховская,7,1,,0,1,12,21,1,http://www.cian.ru/sale/flat/151224445/
5856,55.514254,37.528891,9,,3,5500000,5500000.0,62.0,8.5,51.0,1795.55813923,,,,,1,1,5,5,0,http://www.cian.ru/sale/flat/150501437/
5857,55.692008,37.530939,7,,4,,67341319.2,152.0,18.7,76.0,491.299628698,Университет,2,1,,0,1,12,19,0,http://www.cian.ru/sale/flat/143085640/
5858,55.74446,37.613018,0,Якиманка,1,16900000,16900000.0,47.0,10.0,23.0,88.3365154524,Боровицкая,10,1,1,1,0,2,9,0,http://www.cian.ru/sale/flat/149638669/
5859,55.558116,37.55823,6,,1,5009118,5009118.0,40.7,14.6,11.9,1483.22957363,Улица Скобелевская,15,1,,0,1,13,23,1,http://www.cian.ru/sale/flat/151512507/
5860,55.707426,37.396012,7,Можайский,2,9500000,9500000.0,59.0,14.0,34.0,373.637345816,,,,0,1,1,11,16,0,http://www.cian.ru/sale/flat/39952019/
5861,55.775753,37.671938,0,,1,7534606,7534606.0,34.1,,34.1,155.575170516,Красносельская,6,1,,0,0,2,,1,http://www.cian.ru/sale/flat/149031336/
5862,55.642677,37.388906,7,,2,6516599,6516599.0,58.0,10.8,32.2,863.167910829,Саларьево,15,0,,0,1,8,11,1,http://www.cian.ru/sale/flat/151521695/
5863,55.863631,37.478414,1,Левобережный,1,9850000,9850000.0,47.0,11.0,16.0,853.479450828,Речной вокзал,15,1,1,0,1,10,34,0,http://www.cian.ru/sale/flat/150299811/
5864,55.862767,37.611563,2,Отрадное,2,7200000,7200000.0,46.0,,31.0,846.529939234,Отрадное,5,1,0,1,1,12,12,0,http://www.cian.ru/sale/flat/150322395/
5865,55.820897,37.429779,8,,3,14440937,14440937.0,91.9,12.6,51.2,511.797370147,Спартак,5,1,,0,1,2,13,1,http://www.cian.ru/sale/flat/149599999/
5866,55.87393,37.60637,2,Отрадное,3,8099000,8099000.0,63.0,,41.0,936.446631016,Отрадное,15,1,1,1,0,2,10,0,http://www.cian.ru/sale/flat/150142239/
5867,55.705072,37.495491,7,,3,29700000,29700000.0,106.0,15.0,59.0,391.644975721,Проспект Вернадского,12,0,,0,1,7,21,0,http://www.cian.ru/sale/flat/51152194/
5868,55.850616,37.618053,2,,1,5146731,5146731.0,29.6,,20.0,748.972545502,Ботанический сад,10,1,,0,0,6,18,1,http://www.cian.ru/sale/flat/150508126/
5869,55.649182,37.533798,6,,1,5224600,5224600.0,34.6,,25.6,814.543130623,Калужская,10,1,,0,0,12,15,1,http://www.cian.ru/sale/flat/151448687/
5870,55.67523,37.545923,6,Ломоносовский,4,97000000,97000000.0,131.1,36.2,84.0,618.573617192,Новые Черемушки,8,1,1,0,0,12,22,0,http://www.cian.ru/sale/flat/149387123/
5871,55.540032,37.509676,6,Южное Бутово,1,5300000,5300000.0,40.0,10.0,19.0,1612.80194548,Бунинская аллея,5,1,0,1,1,14,14,0,http://www.cian.ru/sale/flat/150824196/
5872,55.557317,37.555005,6,,3,9317947,9317947.0,93.1,15.0,47.6,1488.97777419,Улица Скобелевская,15,1,,0,1,4,31,1,http://www.cian.ru/sale/flat/151511891/
5873,55.575862,37.470195,9,поселение Сосенское,1,5870000,5870000.0,46.0,11.0,23.0,1355.01216839,,,,1,0,1,2,9,0,http://www.cian.ru/sale/flat/151496790/
5874,55.720413,37.442868,7,Можайский,1,9440000,9440000.0,42.0,,21.0,274.013575494,Кунцевская,20,1,1,0,1,2,15,0,http://www.cian.ru/sale/flat/137351838/
5875,55.798363,37.546435,1,Аэропорт,3,12000000,12000000.0,55.3,4.6,35.6,333.35983826,Динамо,5,1,1,1,0,2,9,0,http://www.cian.ru/sale/flat/151579553/
5876,55.662816,37.471614,7,Тропарёво-Никулино,2,10800000,10800000.0,54.0,,33.0,712.218670525,Юго-Западная,12,1,0,1,1,14,16,0,http://www.cian.ru/sale/flat/150597963/
5877,55.527581,37.514077,6,,2,8750000,8750000.0,64.0,12.0,36.0,1701.36350126,Бунинская аллея,15,1,,0,1,2,17,0,http://www.cian.ru/sale/flat/151126653/
5878,55.876925,37.717142,2,Ярославский,1,5350000,5350000.0,35.0,9.6,19.5,960.617928173,ВДНХ,10,0,1,1,1,2,14,0,http://www.cian.ru/sale/flat/149367252/
5879,55.667345,37.621013,5,Нагорный,1,4800000,4800000.0,35.1,9.9,19.6,678.106393211,Нагорная,14,1,1,1,0,1,12,0,http://www.cian.ru/sale/flat/150724177/
5880,55.810995,37.701219,3,,3,16314000,16314000.0,92.9,,92.9,433.236257543,Преображенская площадь,3,1,,0,1,8,20,1,http://www.cian.ru/sale/flat/150679084/
5881,55.49085,37.305605,10,Троицк,3,6500000,6500000.0,65.0,,38.0,1959.45197132,Саларьево,97,0,0,0,1,5,10,0,http://www.cian.ru/sale/flat/151344638/
5882,55.829492,37.667887,2,Ростокино,1,6800000,6800000.0,33.0,,18.0,580.178315689,ВДНХ,10,0,1,0,1,4,5,0,http://www.cian.ru/sale/flat/151392467/
5883,55.751543,37.534056,0,,1,18200000,18200000.0,61.0,20.0,25.0,33.3515418737,Международная,5,1,,0,0,5,77,0,http://www.cian.ru/sale/flat/151562430/
5884,55.832095,37.483957,1,Войковский,2,55000000,55000000.0,173.0,,80.0,600.921894783,Водный стадион,12,1,1,0,1,7,11,0,http://www.cian.ru/sale/flat/149579100/
5885,55.670397,37.774751,4,,1,4695600,4695600.0,36.4,10.8,18.3,655.084907829,Люблино,4,0,,0,1,6,17,1,http://www.cian.ru/sale/flat/150843128/
5886,55.848943,37.578073,2,,1,5404750,5404750.0,32.5,,,735.566681712,,,,,0,0,6,20,1,http://www.cian.ru/sale/flat/150602192/
5887,55.775753,37.671938,0,,2,10817568,10817568.0,51.3,,30.0,155.575170516,Красносельская,6,1,,0,0,1,5,1,http://www.cian.ru/sale/flat/151005586/
5888,55.743487,37.830707,3,Вешняки,2,6200000,6200000.0,56.0,10.0,32.0,95.8795173662,Новогиреево,10,1,1,0,1,16,16,0,http://www.cian.ru/sale/flat/151351401/
5889,55.465509,36.938356,10,,2,4100000,4100000.0,44.0,6.5,30.0,2134.66672164,Саларьево,40,0,,0,1,4,5,0,http://www.cian.ru/sale/flat/150671884/
5890,55.844308,37.429824,8,Южное Тушино,1,6500000,6500000.0,35.0,12.0,21.0,698.4595836,Сходненская,13,1,1,1,1,3,12,0,http://www.cian.ru/sale/flat/150146455/
5891,55.743188,37.684874,0,,1,7800000,7800000.0,35.0,10.0,20.0,98.1969553764,Площадь Ильича,5,1,,1,1,8,12,0,http://www.cian.ru/sale/flat/149231113/
5892,55.785757,37.481724,8,,3,16579600,16579600.0,91.6,6.5,57.2,234.080040075,Октябрьское поле,10,1,,0,1,20,23,1,http://www.cian.ru/sale/flat/147905148/
5893,55.679864,37.687353,5,Нагатинский Затон,1,5500000,5500000.0,32.0,,20.0,583.502051238,Коломенская,7,0,1,1,1,3,5,0,http://www.cian.ru/sale/flat/151560316/
5894,55.703309,37.937965,4,,3,7203383,7203383.0,80.6,,,405.121449758,Выхино,15,0,,0,1,2,25,1,http://www.cian.ru/sale/flat/151232977/
5895,55.839279,37.574804,1,Тимирязевский,2,5900000,5900000.0,44.0,,30.4,658.254133049,Петровско-Разумовская,5,1,1,1,1,5,5,0,http://www.cian.ru/sale/flat/150892539/
5896,55.704315,37.935795,4,,1,4660633,4660633.0,38.8,,,397.432591187,Выхино,11,0,,0,1,15,17,1,http://www.cian.ru/sale/flat/151235271/
5897,55.79808,37.495563,8,,1,13249129,13249129.0,54.1,5.3,28.3,331.126731407,Октябрьское поле,3,0,,0,1,5,12,1,http://www.cian.ru/sale/flat/150188006/
5898,55.730477,37.590749,0,Хамовники,2,17200000,17200000.0,46.8,,32.0,196.494673966,Парк Культуры,8,1,1,1,1,6,8,0,http://www.cian.ru/sale/flat/150796106/
5899,55.624017,37.307231,9,,1,3500035,3500035.0,37.1,,,1001.93750692,Румянцево,17,0,,0,1,2,19,1,http://www.cian.ru/sale/flat/151259689/
5900,55.84073,37.494404,1,,1,8380000,8380000.0,41.9,15.2,16.6,669.848472091,Водный стадион,7,1,,0,1,26,26,1,http://www.cian.ru/sale/flat/137155810/
5901,55.819095,37.572028,1,Тимирязевский,3,8500000,8500000.0,55.0,,37.0,497.483074561,Тимирязевская,4,1,1,0,1,2,5,0,http://www.cian.ru/sale/flat/150129051/
5902,55.575017,37.586329,6,,3,8300000,8300000.0,76.4,,54.1,1361.14104301,Бульвар Дмитрия Донского,12,1,,0,0,1,14,0,http://www.cian.ru/sale/flat/149014638/
5903,55.864808,37.465991,1,Левобережный,1,5100000,5100000.0,33.3,,18.4,862.949239088,Речной вокзал,20,0,1,1,1,9,9,0,http://www.cian.ru/sale/flat/49111401/
5904,55.803318,37.591374,2,,2,8423370,8423370.0,54.1,,,372.490766862,Савеловская,12,1,,0,0,40,46,1,http://www.cian.ru/sale/flat/151230993/
5905,55.686919,37.574525,6,Академический,2,20500000,20500000.0,63.8,10.3,37.2,529.988822355,Академическая,1,1,1,1,1,8,8,0,http://www.cian.ru/sale/flat/149146756/
5906,55.73296,37.717115,4,Нижегородский,1,7100000,7100000.0,33.0,,16.0,177.326966672,Таганская,10,0,1,0,1,3,9,0,http://www.cian.ru/sale/flat/150101781/
5907,55.633661,37.414421,7,,1,3951126,3951126.0,38.5,,,930.350574401,Саларьево,5,0,,0,1,3,16,1,http://www.cian.ru/sale/flat/151258814/
5908,55.649182,37.533798,6,,1,3132000,3132000.0,17.7,,17.7,814.543130623,Беляево,8,1,,0,0,2,15,1,http://www.cian.ru/sale/flat/151490145/
5909,55.863631,37.478414,1,Левобережный,1,10250000,10250000.0,48.0,16.5,20.0,853.479450828,Речной вокзал,12,1,1,0,1,14,33,0,http://www.cian.ru/sale/flat/149213058/
5910,55.579811,37.67131,5,Бирюлёво Восточное,1,5400560,5400560.0,36.1,,14.6,1326.33860357,Домодедовская,15,0,1,0,1,37,45,0,http://www.cian.ru/sale/flat/150218023/
5911,55.711016,37.436283,7,,1,6000000,6000000.0,36.3,,,346.144899468,Славянский бульвар,7,0,,0,0,6,7,0,http://www.cian.ru/sale/flat/150099029/
5912,55.660059,37.468236,7,Тропарёво-Никулино,2,10300000,10300000.0,54.0,10.0,32.0,732.954720946,Юго-Западная,17,1,0,1,1,5,17,0,http://www.cian.ru/sale/flat/151095647/
5913,55.54265,37.483912,9,,2,6687100,6687100.0,58.3,10.0,27.6,1594.11273674,Бунинская аллея,5,0,,0,0,18,18,1,http://www.cian.ru/sale/flat/151098512/
5914,55.767514,37.588871,0,,1,16600000,16600000.0,41.5,,34.0,91.1113686,Баррикадная,10,1,,0,0,5,8,1,http://www.cian.ru/sale/flat/142254437/
5915,55.724353,37.459415,7,Фили-Давыдково,2,6850000,6850000.0,42.5,5.8,27.9,243.698140322,Славянский бульвар,12,1,1,1,1,4,5,0,http://www.cian.ru/sale/flat/150095779/
5916,55.858402,37.586356,2,Отрадное,3,8500000,8500000.0,65.0,,44.0,811.446041993,Отрадное,17,1,0,1,1,10,12,0,http://www.cian.ru/sale/flat/140142351/
5917,55.57749,37.573923,6,Северное Бутово,2,6700000,6700000.0,50.0,,30.0,1343.19750255,Бульвар Дмитрия Донского,8,1,0,1,0,2,14,0,http://www.cian.ru/sale/flat/150436019/
5918,55.825608,37.820583,3,Гольяново,2,5550000,5550000.0,40.0,,25.0,549.255960804,,,,1,1,1,12,14,0,http://www.cian.ru/sale/flat/150352631/
5919,55.708704,37.443919,7,,1,6500000,6500000.0,41.7,,23.2,363.854442064,Кунцевская,15,0,,0,0,6,7,0,http://www.cian.ru/sale/flat/150090369/
5920,55.519412,37.395328,9,,2,5801000,5801000.0,61.7,,31.2,1759.17553036,Теплый Стан,15,0,,0,0,3,3,1,http://www.cian.ru/sale/flat/150488307/
5921,55.673747,37.571947,6,Черёмушки,1,6500000,6500000.0,31.0,5.5,21.0,629.784286513,Профсоюзная,8,1,1,0,0,1,9,0,http://www.cian.ru/sale/flat/151423964/
5922,55.872435,37.704269,2,Ярославский,2,5650000,5650000.0,41.5,,24.0,924.388549794,ВДНХ,10,0,0,0,1,10,14,0,http://www.cian.ru/sale/flat/151139861/
5923,55.780122,37.525998,1,Хорошёвский,1,6950000,6950000.0,30.0,,18.0,189.829212034,Полежаевская,3,1,1,0,1,2,5,0,http://www.cian.ru/sale/flat/149701531/
5924,55.374575,37.382555,10,поселение Щаповское,1,3100000,3100000.0,34.0,8.5,17.0,2743.17136613,Аннино,40,0,0,0,1,2,5,0,http://www.cian.ru/sale/flat/149386859/
5925,55.326005,37.164795,10,,1,2800000,2800000.0,35.4,8.2,18.8,3054.42306153,,,,,0,0,4,5,0,http://www.cian.ru/sale/flat/149659873/
5926,55.912592,37.551591,2,Северный,1,5300000,5300000.0,40.0,10.1,20.0,1249.9584221,Алтуфьево,10,0,0,1,1,13,22,0,http://www.cian.ru/sale/flat/150117046/
